Ctstomer_id,Order ID,Order Date,Ship Mode,Segment,Value
973,US-2014-168841,2016-06-07,Standard Class,Consumer,2.808
974,US-2014-168842,2016-06-08,Standard Class,Consumer,2.808
975,US-2014-168843,2016-06-09,Standard Class,Consumer,2.808
976,US-2014-168844,2016-06-10,Standard Class,Consumer,2.808
977,US-2014-168845,2016-06-11,Standard Class,Consumer,2.808
978,US-2014-168846,2016-06-12,Standard Class,Consumer,2.808
979,US-2014-168847,2016-06-13,Standard Class,Consumer,2.808
980,US-2014-168848,2016-06-14,Standard Class,Consumer,2.808
981,US-2014-168849,2016-06-15,Standard Class,Consumer,2.808
982,US-2014-168850,2016-06-16,Standard Class,Consumer,2.808
983,US-2014-168851,2016-06-17,Standard Class,Consumer,2.808
984,US-2014-168852,2016-06-18,Standard Class,Consumer,2.808
985,US-2014-168853,2016-06-19,Standard Class,Consumer,2.808
986,US-2014-168854,2016-06-20,Standard Class,Consumer,2.808
987,US-2014-168855,2016-06-21,Standard Class,Consumer,2.808
988,US-2014-168856,2016-06-22,Standard Class,Consumer,2.808
989,US-2014-168857,2016-06-23,Standard Class,Consumer,2.808
990,US-2014-168858,2016-06-24,Standard Class,Consumer,2.808
991,US-2014-168859,2016-06-25,Standard Class,Consumer,2.808
992,US-2014-168860,2016-06-26,Standard Class,Consumer,2.808
993,US-2014-168861,2016-06-27,Standard Class,Consumer,2.808
994,US-2014-168862,2016-06-28,Standard Class,Consumer,2.808
995,US-2014-168863,2016-06-29,Standard Class,Consumer,2.808
996,US-2014-168864,2016-06-30,Standard Class,Consumer,2.808
997,US-2014-168865,2016-07-01,Standard Class,Consumer,2.808
998,US-2014-168866,2016-07-02,Standard Class,Consumer,2.808
999,US-2014-168867,2016-07-03,Standard Class,Consumer,2.808
1000,US-2014-168868,2016-07-04,Standard Class,Consumer,2.808
1001,US-2014-168869,2016-07-05,Standard Class,Consumer,2.808
1002,US-2014-168870,2016-07-06,Standard Class,Consumer,2.808
1003,US-2014-168871,2016-07-07,Standard Class,Consumer,2.808
1004,US-2014-168872,2016-07-08,Standard Class,Consumer,2.808
1005,US-2014-168873,2016-07-09,Standard Class,Consumer,2.808
1006,US-2014-168874,2016-07-10,Standard Class,Consumer,2.808
1007,US-2014-168875,2016-07-11,Standard Class,Consumer,2.808
1008,US-2014-168876,2016-07-12,Standard Class,Consumer,2.808
1009,US-2014-168877,2016-07-13,Standard Class,Consumer,2.808
1010,US-2014-168878,2016-07-14,Standard Class,Consumer,2.808
1011,US-2014-168879,2016-07-15,Standard Class,Consumer,2.808
1012,US-2014-168880,2016-07-16,Standard Class,Consumer,2.808
1013,US-2014-168881,2016-07-17,Standard Class,Consumer,2.808
1014,US-2014-168882,2016-07-18,Standard Class,Consumer,2.808
1015,US-2014-168883,2016-07-19,Standard Class,Consumer,2.808
1016,US-2014-168884,2016-07-20,Standard Class,Consumer,2.808
1017,US-2014-168885,2016-07-21,Standard Class,Consumer,2.808
1018,US-2014-168886,2016-07-22,Standard Class,Consumer,2.808
1019,US-2014-168887,2016-07-23,Standard Class,Consumer,2.808
1020,US-2014-168888,2016-07-24,Standard Class,Consumer,2.808
1021,US-2014-168889,2016-07-25,Standard Class,Consumer,2.808
1022,US-2014-168890,2016-07-26,Standard Class,Consumer,2.808
1023,US-2014-168891,2016-07-27,Standard Class,Consumer,2.808
1024,US-2014-168892,2016-07-28,Standard Class,Consumer,2.808
1025,US-2014-168893,2016-07-29,Standard Class,Consumer,2.808
1026,US-2014-168894,2016-07-30,Standard Class,Consumer,2.808
1027,US-2014-168895,2016-07-31,Standard Class,Consumer,2.808
1028,US-2014-168896,2016-08-01,Standard Class,Consumer,2.808
1029,US-2014-168897,2016-08-02,Standard Class,Consumer,2.808
1030,US-2014-168898,2016-08-03,Standard Class,Consumer,2.808
1031,US-2014-168899,2016-08-04,Standard Class,Consumer,2.808
1032,US-2014-168900,2016-08-05,Standard Class,Consumer,2.808
1033,US-2014-168901,2016-08-06,Standard Class,Consumer,2.808
1034,US-2014-168902,2016-08-07,Standard Class,Consumer,2.808
1035,US-2014-168903,2016-08-08,Standard Class,Consumer,2.808
1036,US-2014-168904,2016-08-09,Standard Class,Consumer,2.808
1037,US-2014-168905,2016-08-10,Standard Class,Consumer,2.808
1038,US-2014-168906,2016-08-11,Standard Class,Consumer,2.808
1039,US-2014-168907,2016-08-12,Standard Class,Consumer,2.808
1040,US-2014-168908,2016-08-13,Standard Class,Consumer,2.808
1041,US-2014-168909,2016-08-14,Standard Class,Consumer,2.808
1042,US-2014-168910,2016-08-15,Standard Class,Consumer,2.808
1043,US-2014-168911,2016-08-16,Standard Class,Consumer,2.808
1044,US-2014-168912,2016-08-17,Standard Class,Consumer,2.808
1045,US-2014-168913,2016-08-18,Standard Class,Consumer,2.808
1046,US-2014-168914,2016-08-19,Standard Class,Consumer,2.808
1047,US-2014-168915,2016-08-20,Standard Class,Consumer,2.808
1048,US-2014-168916,2016-08-21,Standard Class,Consumer,2.808
1049,US-2014-168917,2016-08-22,Standard Class,Consumer,2.808
1050,US-2014-168918,2016-08-23,Standard Class,Consumer,2.808
1051,US-2014-168919,2016-08-24,Standard Class,Consumer,2.808
1052,US-2014-168920,2016-08-25,Standard Class,Consumer,2.808
1053,US-2014-168921,2016-08-26,Standard Class,Consumer,2.808
1054,US-2014-168922,2016-08-27,Standard Class,Consumer,2.808
1055,US-2014-168923,2016-08-28,Standard Class,Consumer,2.808
1056,US-2014-168924,2016-08-29,Standard Class,Consumer,2.808
1057,US-2014-168925,2016-08-30,Standard Class,Consumer,2.808
1058,US-2014-168926,2016-08-31,Standard Class,Consumer,2.808
1059,US-2014-168927,2016-09-01,Standard Class,Consumer,2.808
1060,US-2014-168928,2016-09-02,Standard Class,Consumer,2.808
1061,US-2014-168929,2016-09-03,Standard Class,Consumer,2.808
1062,US-2014-168930,2016-09-04,Standard Class,Consumer,2.808
1063,US-2014-168931,2016-09-05,Standard Class,Consumer,2.808
1064,US-2014-168932,2016-09-06,Standard Class,Consumer,2.808
1065,US-2014-168933,2016-09-07,Standard Class,Consumer,2.808
1066,US-2014-168934,2016-09-08,Standard Class,Consumer,2.808
1067,US-2014-168935,2016-09-09,Standard Class,Consumer,2.808
1068,US-2014-168936,2016-09-10,Standard Class,Consumer,2.808
1069,US-2014-168937,2016-09-11,Standard Class,Consumer,2.808
1070,US-2014-168938,2016-09-12,Standard Class,Consumer,2.808
1071,US-2014-168939,2016-09-13,Standard Class,Consumer,2.808
1072,US-2014-168940,2016-09-14,Standard Class,Consumer,2.808
1073,US-2014-168941,2016-09-15,Standard Class,Consumer,2.808
1074,US-2014-168942,2016-09-16,Standard Class,Consumer,2.808
1075,US-2014-168943,2016-09-17,Standard Class,Consumer,2.808
1076,US-2014-168944,2016-09-18,Standard Class,Consumer,2.808
1077,US-2014-168945,2016-09-19,Standard Class,Consumer,2.808
1078,US-2014-168946,2016-09-20,Standard Class,Consumer,2.808
1079,US-2014-168947,2016-09-21,Standard Class,Consumer,2.808
1080,US-2014-168948,2016-09-22,Standard Class,Consumer,2.808
1081,US-2014-168949,2016-09-23,Standard Class,Consumer,2.808
1082,US-2014-168950,2016-09-24,Standard Class,Consumer,2.808
1083,US-2014-168951,2016-09-25,Standard Class,Consumer,2.808
1084,US-2014-168952,2016-09-26,Standard Class,Consumer,2.808
1085,US-2014-168953,2016-09-27,Standard Class,Consumer,2.808
1086,US-2014-168954,2016-09-28,Standard Class,Consumer,2.808
1087,US-2014-168955,2016-09-29,Standard Class,Consumer,2.808
1088,US-2014-168956,2016-09-30,Standard Class,Consumer,2.808
1089,US-2014-168957,2016-10-01,Standard Class,Consumer,2.808
1090,US-2014-168958,2016-10-02,Standard Class,Consumer,2.808
1091,US-2014-168959,2016-10-03,Standard Class,Consumer,2.808
1092,US-2014-168960,2016-10-04,Standard Class,Consumer,2.808
1093,US-2014-168961,2016-10-05,Standard Class,Consumer,2.808
1094,US-2014-168962,2016-10-06,Standard Class,Consumer,2.808
1095,US-2014-168963,2016-10-07,Standard Class,Consumer,2.808
1096,US-2014-168964,2016-10-08,Standard Class,Consumer,2.808
1097,US-2014-168965,2016-10-09,Standard Class,Consumer,2.808
1098,US-2014-168966,2016-10-10,Standard Class,Consumer,2.808
1099,US-2014-168967,2016-10-11,Standard Class,Consumer,2.808
1100,US-2014-168968,2016-10-12,Standard Class,Consumer,2.808
1101,US-2014-168969,2016-10-13,Standard Class,Consumer,2.808
1102,US-2014-168970,2016-10-14,Standard Class,Consumer,2.808
1103,US-2014-168971,2016-10-15,Standard Class,Consumer,2.808
1104,US-2014-168972,2016-10-16,Standard Class,Consumer,2.808
1105,US-2014-168973,2016-10-17,Standard Class,Consumer,2.808
1106,US-2014-168974,2016-10-18,Standard Class,Consumer,2.808
1107,US-2014-168975,2016-10-19,Standard Class,Consumer,2.808
1108,US-2014-168976,2016-10-20,Standard Class,Consumer,2.808
1109,US-2014-168977,2016-10-21,Standard Class,Consumer,2.808
1110,US-2014-168978,2016-10-22,Standard Class,Consumer,2.808
1111,US-2014-168979,2016-10-23,Standard Class,Consumer,2.808
1112,US-2014-168980,2016-10-24,Standard Class,Consumer,2.808
1113,US-2014-168981,2016-10-25,Standard Class,Consumer,2.808
1114,US-2014-168982,2016-10-26,Standard Class,Consumer,2.808
1115,US-2014-168983,2016-10-27,Standard Class,Consumer,2.808
1116,US-2014-168984,2016-10-28,Standard Class,Consumer,2.808
1117,US-2014-168985,2016-10-29,Standard Class,Consumer,2.808
1118,US-2014-168986,2016-10-30,Standard Class,Consumer,2.808
1119,US-2014-168987,2016-10-31,Standard Class,Consumer,2.808
1120,US-2014-168988,2016-11-01,Standard Class,Consumer,2.808
1121,US-2014-168989,2016-11-02,Standard Class,Consumer,2.808
1122,US-2014-168990,2016-11-03,Standard Class,Consumer,2.808
1123,US-2014-168991,2016-11-04,Standard Class,Consumer,2.808
1124,US-2014-168992,2016-11-05,Standard Class,Consumer,2.808
1125,US-2014-168993,2016-11-06,Standard Class,Consumer,2.808
1126,US-2014-168994,2016-11-07,Standard Class,Consumer,2.808
1127,US-2014-168995,2016-11-08,Standard Class,Consumer,2.808
1128,US-2014-168996,2016-11-09,Standard Class,Consumer,2.808
1129,US-2014-168997,2016-11-10,Standard Class,Consumer,2.808
1130,US-2014-168998,2016-11-11,Standard Class,Consumer,2.808
1131,US-2014-168999,2016-11-12,Standard Class,Consumer,2.808
1132,US-2014-169000,2016-11-13,Standard Class,Consumer,2.808
1133,US-2014-169001,2016-11-14,Standard Class,Consumer,2.808
1134,US-2014-169002,2016-11-15,Standard Class,Consumer,2.808
1135,US-2014-169003,2016-11-16,Standard Class,Consumer,2.808
1136,US-2014-169004,2016-11-17,Standard Class,Consumer,2.808
1137,US-2014-169005,2016-11-18,Standard Class,Consumer,2.808
1138,US-2014-169006,2016-11-19,Standard Class,Consumer,2.808
1139,US-2014-169007,2016-11-20,Standard Class,Consumer,2.808
1140,US-2014-169008,2016-11-21,Standard Class,Consumer,2.808
1141,US-2014-169009,2016-11-22,Standard Class,Consumer,2.808
1142,US-2014-169010,2016-11-23,Standard Class,Consumer,2.808
1143,US-2014-169011,2016-11-24,Standard Class,Consumer,2.808
1144,US-2014-169012,2016-11-25,Standard Class,Consumer,2.808
1145,US-2014-169013,2016-11-26,Standard Class,Consumer,2.808
1146,US-2014-169014,2016-11-27,Standard Class,Consumer,2.808
1147,US-2014-169015,2016-11-28,Standard Class,Consumer,2.808
1148,US-2014-169016,2016-11-29,Standard Class,Consumer,2.808
1149,US-2014-169017,2016-11-30,Standard Class,Consumer,2.808
1150,US-2014-169018,2016-12-01,Standard Class,Consumer,2.808
1151,US-2014-169019,2016-12-02,Standard Class,Consumer,2.808
1152,US-2014-169020,2016-12-03,Standard Class,Consumer,2.808
1153,US-2014-169021,2016-12-04,Standard Class,Consumer,2.808
1154,US-2014-169022,2016-12-05,Standard Class,Consumer,2.808
1155,US-2014-169023,2016-12-06,Standard Class,Consumer,2.808
1156,US-2014-169024,2016-12-07,Standard Class,Consumer,2.808
1157,US-2014-169025,2016-12-08,Standard Class,Consumer,2.808
1158,US-2014-169026,2016-12-09,Standard Class,Consumer,2.808
1159,US-2014-169027,2016-12-10,Standard Class,Consumer,2.808
1160,US-2014-169028,2016-12-11,Standard Class,Consumer,2.808
1161,US-2014-169029,2016-12-12,Standard Class,Consumer,2.808
1162,US-2014-169030,2016-12-13,Standard Class,Consumer,2.808
1163,US-2014-169031,2016-12-14,Standard Class,Consumer,2.808
1164,US-2014-169032,2016-12-15,Standard Class,Consumer,2.808
1165,US-2014-169033,2016-12-16,Standard Class,Consumer,2.808
1166,US-2014-169034,2016-12-17,Standard Class,Consumer,2.808
1167,US-2014-169035,2016-12-18,Standard Class,Consumer,2.808
1168,US-2014-169036,2016-12-19,Standard Class,Consumer,2.808
1169,US-2014-169037,2016-12-20,Standard Class,Consumer,2.808
1170,US-2014-169038,2016-12-21,Standard Class,Consumer,2.808
1171,US-2014-169039,2016-12-22,Standard Class,Consumer,2.808
1172,US-2014-169040,2016-12-23,Standard Class,Consumer,2.808
1173,US-2014-169041,2016-12-24,Standard Class,Consumer,2.808
1174,US-2014-169042,2016-12-25,Standard Class,Consumer,2.808
1175,US-2014-169043,2016-12-26,Standard Class,Consumer,2.808
1176,US-2014-169044,2016-12-27,Standard Class,Consumer,2.808
1177,US-2014-169045,2016-12-28,Standard Class,Consumer,2.808
1178,US-2014-169046,2016-12-29,Standard Class,Consumer,2.808
1179,US-2014-169047,2016-12-30,Standard Class,Consumer,2.808
1180,US-2014-169048,2016-12-31,Standard Class,Consumer,2.808
1181,US-2014-169049,2017-01-01,Standard Class,Consumer,2.808
1182,US-2014-169050,2017-01-02,Standard Class,Consumer,2.808
1183,US-2014-169051,2017-01-03,Standard Class,Consumer,2.808
1184,US-2014-169052,2017-01-04,Standard Class,Consumer,2.808
1185,US-2014-169053,2017-01-05,Standard Class,Consumer,2.808
1186,US-2014-169054,2017-01-06,Standard Class,Consumer,2.808
1187,US-2014-169055,2017-01-07,Standard Class,Consumer,2.808
1188,US-2014-169056,2017-01-08,Standard Class,Consumer,2.808
1189,US-2014-169057,2017-01-09,Standard Class,Consumer,2.808
1190,US-2014-169058,2017-01-10,Standard Class,Consumer,2.808
1191,US-2014-169059,2017-01-11,Standard Class,Consumer,2.808
1192,US-2014-169060,2017-01-12,Standard Class,Consumer,2.808
1193,US-2014-169061,2017-01-13,Standard Class,Consumer,2.808
1194,US-2014-169062,2017-01-14,Standard Class,Consumer,2.808
1195,US-2014-169063,2017-01-15,Standard Class,Consumer,2.808
1196,US-2014-169064,2017-01-16,Standard Class,Consumer,2.808
1197,US-2014-169065,2017-01-17,Standard Class,Consumer,2.808
1198,US-2014-169066,2017-01-18,Standard Class,Consumer,2.808
1199,US-2014-169067,2017-01-19,Standard Class,Consumer,2.808
1200,US-2014-169068,2017-01-20,Standard Class,Consumer,2.808
1201,US-2014-169069,2017-01-21,Standard Class,Consumer,2.808
1202,US-2014-169070,2017-01-22,Standard Class,Consumer,2.808
1203,US-2014-169071,2017-01-23,Standard Class,Consumer,2.808
1204,US-2014-169072,2017-01-24,Standard Class,Consumer,2.808
1205,US-2014-169073,2017-01-25,Standard Class,Consumer,2.808
1206,US-2014-169074,2017-01-26,Standard Class,Consumer,2.808
1207,US-2014-169075,2017-01-27,Standard Class,Consumer,2.808
1208,US-2014-169076,2017-01-28,Standard Class,Consumer,2.808
1209,US-2014-169077,2017-01-29,Standard Class,Consumer,2.808
1210,US-2014-169078,2017-01-30,Standard Class,Consumer,2.808
1211,US-2014-169079,2017-01-31,Standard Class,Consumer,2.808
1212,US-2014-169080,2017-02-01,Standard Class,Consumer,2.808
1213,US-2014-169081,2017-02-02,Standard Class,Consumer,2.808
1214,US-2014-169082,2017-02-03,Standard Class,Consumer,2.808
1215,US-2014-169083,2017-02-04,Standard Class,Consumer,2.808
1216,US-2014-169084,2017-02-05,Standard Class,Consumer,2.808
1217,US-2014-169085,2017-02-06,Standard Class,Consumer,2.808
1218,US-2014-169086,2017-02-07,Standard Class,Consumer,2.808
1219,US-2014-169087,2017-02-08,Standard Class,Consumer,2.808
1220,US-2014-169088,2017-02-09,Standard Class,Consumer,2.808
1221,US-2014-169089,2017-02-10,Standard Class,Consumer,2.808
1222,US-2014-169090,2017-02-11,Standard Class,Consumer,2.808
1223,US-2014-169091,2017-02-12,Standard Class,Consumer,2.808
1224,US-2014-169092,2017-02-13,Standard Class,Consumer,2.808
1225,US-2014-169093,2017-02-14,Standard Class,Consumer,2.808
1226,US-2014-169094,2017-02-15,Standard Class,Consumer,2.808
1227,US-2014-169095,2017-02-16,Standard Class,Consumer,2.808
1228,US-2014-169096,2017-02-17,Standard Class,Consumer,2.808
1229,US-2014-169097,2017-02-18,Standard Class,Consumer,2.808
1230,US-2014-169098,2017-02-19,Standard Class,Consumer,2.808
1231,US-2014-169099,2017-02-20,Standard Class,Consumer,2.808
1232,US-2014-169100,2017-02-21,Standard Class,Consumer,2.808
1233,US-2014-169101,2017-02-22,Standard Class,Consumer,2.808
1234,US-2014-169102,2017-02-23,Standard Class,Consumer,2.808
1235,US-2014-169103,2017-02-24,Standard Class,Consumer,2.808
1236,US-2014-169104,2017-02-25,Standard Class,Consumer,2.808
1237,US-2014-169105,2017-02-26,Standard Class,Consumer,2.808
1238,US-2014-169106,2017-02-27,Standard Class,Consumer,2.808
1239,US-2014-169107,2017-02-28,Standard Class,Consumer,2.808
1240,US-2014-169108,2017-03-01,Standard Class,Consumer,2.808
1241,US-2014-169109,2017-03-02,Standard Class,Consumer,2.808
1242,US-2014-169110,2017-03-03,Standard Class,Consumer,2.808
1243,US-2014-169111,2017-03-04,Standard Class,Consumer,2.808
1244,US-2014-169112,2017-03-05,Standard Class,Consumer,2.808
1245,US-2014-169113,2017-03-06,Standard Class,Consumer,2.808
1246,US-2014-169114,2017-03-07,Standard Class,Consumer,2.808
1247,US-2014-169115,2017-03-08,Standard Class,Consumer,2.808
1248,US-2014-169116,2017-03-09,Standard Class,Consumer,2.808
1249,US-2014-169117,2017-03-10,Standard Class,Consumer,2.808
1250,US-2014-169118,2017-03-11,Standard Class,Consumer,2.808
1251,US-2014-169119,2017-03-12,Standard Class,Consumer,2.808
1252,US-2014-169120,2017-03-13,Standard Class,Consumer,2.808
1253,US-2014-169121,2017-03-14,Standard Class,Consumer,2.808
1254,US-2014-169122,2017-03-15,Standard Class,Consumer,2.808
1255,US-2014-169123,2017-03-16,Standard Class,Consumer,2.808
1256,US-2014-169124,2017-03-17,Standard Class,Consumer,2.808
1257,US-2014-169125,2017-03-18,Standard Class,Consumer,2.808
1258,US-2014-169126,2017-03-19,Standard Class,Consumer,2.808
1259,US-2014-169127,2017-03-20,Standard Class,Consumer,2.808
1260,US-2014-169128,2017-03-21,Standard Class,Consumer,2.808
1261,US-2014-169129,2017-03-22,Standard Class,Consumer,2.808
1262,US-2014-169130,2017-03-23,Standard Class,Consumer,2.808
1263,US-2014-169131,2017-03-24,Standard Class,Consumer,2.808
1264,US-2014-169132,2017-03-25,Standard Class,Consumer,2.808
1265,US-2014-169133,2017-03-26,Standard Class,Consumer,2.808
1266,US-2014-169134,2017-03-27,Standard Class,Consumer,2.808
1267,US-2014-169135,2017-03-28,Standard Class,Consumer,2.808
1268,US-2014-169136,2017-03-29,Standard Class,Consumer,2.808
1269,US-2014-169137,2017-03-30,Standard Class,Consumer,2.808
1270,US-2014-169138,2017-03-31,Standard Class,Consumer,2.808
1271,US-2014-169139,2017-04-01,Standard Class,Consumer,2.808
1272,US-2014-169140,2017-04-02,Standard Class,Consumer,2.808
1273,US-2014-169141,2017-04-03,Standard Class,Consumer,2.808
1274,US-2014-169142,2017-04-04,Standard Class,Consumer,2.808
1275,US-2014-169143,2017-04-05,Standard Class,Consumer,2.808
1276,US-2014-169144,2017-04-06,Standard Class,Consumer,2.808
1277,US-2014-169145,2017-04-07,Standard Class,Consumer,2.808
1278,US-2014-169146,2017-04-08,Standard Class,Consumer,2.808
1279,US-2014-169147,2017-04-09,Standard Class,Consumer,2.808
1280,US-2014-169148,2017-04-10,Standard Class,Consumer,2.808
1281,US-2014-169149,2017-04-11,Standard Class,Consumer,2.808
1282,US-2014-169150,2017-04-12,Standard Class,Consumer,2.808
1283,US-2014-169151,2017-04-13,Standard Class,Consumer,2.808
1284,US-2014-169152,2017-04-14,Standard Class,Consumer,2.808
1285,US-2014-169153,2017-04-15,Standard Class,Consumer,2.808
